,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day,Hour,IsWeekend,Day_Monday,Day_Tuesday,Day_Wednesday,Day_Thursday,Day_Friday,Day_Saturday,Day_Sunday
8785,3.4,1452,23.1,1381,619,428,226.0,1661,1695,13.8,43.6,0.6825,2005,3,11,19,0,0,0,0,0,1,0,0
8787,2.8,1273,13.4,1096,582,553,222.0,1350,1379,12.8,49.3,0.7277,2005,3,11,21,0,0,0,0,0,1,0,0
8788,0.8,1096,6.8,850,287,690,165.0,1146,943,12.2,50.9,0.7202,2005,3,11,22,0,0,0,0,0,1,0,0
8789,0.5,1151,6.0,813,238,702,151.0,1156,1073,10.6,55.9,0.7138,2005,3,11,23,0,0,0,0,0,1,0,0
8790,1.0,1189,5.7,797,312,688,174.0,1157,1213,10.3,55.9,0.7014,2005,3,12,0,1,0,0,0,0,0,1,0
8791,0.4,1078,3.9,704,231,765,145.0,1077,898,10.2,55.8,0.6927,2005,3,12,1,1,0,0,0,0,0,1,0
8792,0.4,1152,4.9,759,234,706,147.0,1113,1094,10.0,57.3,0.7015,2005,3,12,2,1,0,0,0,0,0,1,0
8793,0.3,1128,4.5,740,195,705,134.0,1113,1064,10.2,57.9,0.7191,2005,3,12,3,1,0,0,0,0,0,1,0
8794,0.26,1015,2.3,608,113,873,85.0,1027,655,10.3,59.4,0.7459,2005,3,12,4,1,0,0,0,0,0,1,0
8795,0.22,979,1.5,547,73,952,55.0,1039,470,9.8,68.9,0.8329,2005,3,12,5,1,0,0,0,0,0,1,0
8796,0.18,972,1.5,542,103,1029,65.0,1056,443,9.2,75.3,0.8764,2005,3,12,6,1,0,0,0,0,0,1,0
8797,0.14,992,1.8,565,121,912,84.0,1074,547,9.4,73.1,0.8621,2005,3,12,7,1,0,0,0,0,0,1,0
8798,0.1,1053,3.3,671,132,807,88.0,1137,570,10.6,66.1,0.8444,2005,3,12,8,1,0,0,0,0,0,1,0
8799,0.2,1140,5.8,800,178,679,109.0,1209,782,12.6,58.5,0.8517,2005,3,12,9,1,0,0,0,0,0,1,0
8800,0.6,1136,6.2,822,218,653,130.0,1184,744,15.0,48.6,0.8253,2005,3,12,10,1,0,0,0,0,0,1,0
8801,0.7,1180,6.7,846,246,646,137.0,1206,791,14.2,51.5,0.8313,2005,3,12,11,1,0,0,0,0,0,1,0
8802,0.6,1131,5.6,792,252,678,145.0,1177,749,15.1,48.6,0.8266,2005,3,12,12,1,0,0,0,0,0,1,0
8803,0.3,1083,5.8,804,208,702,128.0,1105,615,18.0,35.4,0.7233,2005,3,12,13,1,0,0,0,0,0,1,0
8804,0.5,1120,7.0,859,219,640,129.0,1167,681,17.9,35.3,0.7184,2005,3,12,14,1,0,0,0,0,0,1,0
8805,0.2,1038,3.8,699,160,765,105.0,1042,515,17.7,35.0,0.7014,2005,3,12,15,1,0,0,0,0,0,1,0
8806,0.4,1096,5.5,788,191,699,114.0,1115,583,17.6,35.5,0.7065,2005,3,12,16,1,0,0,0,0,0,1,0
8807,0.7,1126,7.6,881,270,648,146.0,1140,728,17.5,34.1,0.6775,2005,3,12,17,1,0,0,0,0,0,1,0
8808,0.9,1153,8.3,910,285,622,156.0,1208,827,15.6,40.0,0.7018,2005,3,12,18,1,0,0,0,0,0,1,0
8809,0.8,1177,7.5,878,289,641,152.0,1224,844,14.0,47.8,0.7582,2005,3,12,19,1,0,0,0,0,0,1,0
8810,2.4,1383,14.1,1119,550,522,201.0,1415,1310,13.2,51.4,0.776,2005,3,12,20,1,0,0,0,0,0,1,0
8812,0.9,1087,5.8,803,314,699,157.0,1130,907,11.6,54.7,0.7454,2005,3,12,22,1,0,0,0,0,0,1,0
8813,0.1,1028,3.9,703,166,783,114.0,1070,646,12.0,53.3,0.7472,2005,3,12,23,1,0,0,0,0,0,1,0
8814,0.1,1017,2.8,641,157,892,107.0,1044,482,12.5,55.4,0.7999,2005,3,13,0,1,0,0,0,0,0,0,1
8815,0.1,1050,3.1,660,173,860,113.0,1071,526,12.3,56.0,0.7958,2005,3,13,1,1,0,0,0,0,0,0,1
8816,0.2,1023,3.3,672,184,819,118.0,1069,595,12.4,53.4,0.7669,2005,3,13,2,1,0,0,0,0,0,0,1
8817,0.18571428571428572,940,2.0,583,93,942,69.0,991,416,12.7,51.8,0.7574,2005,3,13,3,1,0,0,0,0,0,0,1
8818,0.17142857142857143,963,2.5,617,85,902,63.0,1006,398,13.2,49.7,0.7503,2005,3,13,4,1,0,0,0,0,0,0,1
8819,0.15714285714285714,971,2.0,585,79,928,61.0,1004,394,12.3,55.9,0.7966,2005,3,13,5,1,0,0,0,0,0,0,1
8820,0.14285714285714285,887,0.9,488,55,1184,42.0,908,312,13.3,50.1,0.7624,2005,3,13,6,1,0,0,0,0,0,0,1
8821,0.12857142857142856,944,1.6,551,98,1063,68.0,985,381,12.3,51.8,0.7384,2005,3,13,7,1,0,0,0,0,0,0,1
8822,0.1142857142857143,970,2.1,592,190,909,120.0,1018,509,12.9,50.4,0.7448,2005,3,13,8,1,0,0,0,0,0,0,1
8823,0.1,1034,3.0,651,166,861,112.0,1060,601,12.9,49.9,0.7406,2005,3,13,9,1,0,0,0,0,0,0,1
8824,0.3,1160,5.0,765,260,711,148.0,1134,962,13.9,47.3,0.7479,2005,3,13,10,1,0,0,0,0,0,0,1
8825,1.0,1283,7.7,887,362,607,160.0,1238,1231,13.5,51.6,0.7931,2005,3,13,11,1,0,0,0,0,0,0,1
8826,1.6,1387,10.1,981,415,535,164.0,1368,1396,13.2,56.2,0.8499,2005,3,13,12,1,0,0,0,0,0,0,1
8827,1.4,1325,8.5,921,358,570,159.0,1345,1297,14.2,57.8,0.9292,2005,3,13,13,1,0,0,0,0,0,0,1
8828,0.3,1057,2.8,641,170,803,110.0,1103,616,17.2,46.2,0.8989,2005,3,13,14,1,0,0,0,0,0,0,1
8829,0.1,1078,3.3,668,130,855,82.0,1109,509,19.9,36.6,0.8406,2005,3,13,15,1,0,0,0,0,0,0,1
8830,0.3,1159,5.0,762,177,742,102.0,1158,590,19.7,37.1,0.8399,2005,3,13,16,1,0,0,0,0,0,0,1
8831,0.5,1195,5.6,795,233,710,119.0,1157,718,19.0,37.4,0.8122,2005,3,13,17,1,0,0,0,0,0,0,1
8832,0.8,1217,7.1,861,282,642,135.0,1234,898,16.4,43.5,0.8055,2005,3,13,18,1,0,0,0,0,0,0,1
8833,3.2,1542,16.7,1200,583,469,215.0,1520,1577,15.1,49.8,0.8458,2005,3,13,19,1,0,0,0,0,0,0,1
8834,2.8,1407,12.5,1066,566,525,211.0,1397,1560,14.8,51.0,0.8507,2005,3,13,20,1,0,0,0,0,0,0,1
8835,1.0,1189,6.6,837,323,665,172.0,1204,1208,14.6,51.6,0.8508,2005,3,13,21,1,0,0,0,0,0,0,1
8836,0.9,1208,8.3,911,318,613,166.0,1245,1244,13.7,52.1,0.8121,2005,3,13,22,1,0,0,0,0,0,0,1
8837,0.9,1207,7.1,861,336,649,168.0,1217,1181,13.2,55.6,0.8412,2005,3,13,23,1,0,0,0,0,0,0,1
8838,0.4,1056,3.8,699,196,787,134.0,1085,828,13.2,55.9,0.8465,2005,3,14,0,0,1,0,0,0,0,0,0
8839,0.4,1128,5.2,771,193,733,122.0,1178,923,11.7,62.1,0.8535,2005,3,14,1,0,1,0,0,0,0,0,0
8840,0.3,1119,5.3,778,192,705,123.0,1187,1096,9.9,68.9,0.8388,2005,3,14,2,0,1,0,0,0,0,0,0
8841,0.1,1077,3.8,701,147,761,104.0,1122,1106,9.8,68.0,0.8227,2005,3,14,3,0,1,0,0,0,0,0,0
8842,0.45000000000000007,1036,2.8,636,122,845,90.0,1084,976,8.9,71.9,0.8202,2005,3,14,4,0,1,0,0,0,0,0,0
8843,0.8,1016,2.9,647,117,824,85.0,1090,937,8.4,74.5,0.8241,2005,3,14,5,0,1,0,0,0,0,0,0
8844,1.0,1103,4.4,730,201,735,103.0,1139,1049,9.2,71.0,0.8299,2005,3,14,6,0,1,0,0,0,0,0,0
8845,1.6,1176,7.5,880,318,634,127.0,1257,1180,9.9,67.6,0.8239,2005,3,14,7,0,1,0,0,0,0,0,0
8846,3.5,1430,15.7,1169,658,481,163.0,1543,1514,10.8,64.4,0.8328,2005,3,14,8,0,1,0,0,0,0,0,0
8848,3.5,1243,10.8,1006,497,572,170.0,1349,1395,13.7,51.9,0.8106,2005,3,14,10,0,1,0,0,0,0,0,0
8849,1.6,1101,6.1,817,290,707,141.0,1157,1024,16.3,43.5,0.7988,2005,3,14,11,0,1,0,0,0,0,0,0
8850,1.5,1103,7.0,857,230,681,123.0,1182,946,17.9,38.8,0.7883,2005,3,14,12,0,1,0,0,0,0,0,0
8851,1.5,1116,7.1,859,215,670,124.0,1197,864,19.3,35.5,0.7876,2005,3,14,13,0,1,0,0,0,0,0,0
8852,1.7,1141,8.1,904,226,646,126.0,1249,889,20.1,32.9,0.7672,2005,3,14,14,0,1,0,0,0,0,0,0
8853,1.6,1151,7.7,885,240,660,128.0,1222,903,20.0,33.0,0.7625,2005,3,14,15,0,1,0,0,0,0,0,0
8854,2.4,1263,10.8,1008,391,597,158.0,1308,1121,20.2,32.2,0.7526,2005,3,14,16,0,1,0,0,0,0,0,0
8855,3.4,1324,14.4,1128,492,540,177.0,1441,1319,18.9,34.4,0.7436,2005,3,14,17,0,1,0,0,0,0,0,0
8859,4.0,1346,14.2,1124,510,502,192.0,1490,1598,15.3,52.6,0.906,2005,3,14,21,0,1,0,0,0,0,0,0
8860,2.1,1218,8.4,914,308,597,158.0,1291,1383,13.7,58.5,0.9146,2005,3,14,22,0,1,0,0,0,0,0,0
8861,1.6,1166,7.5,880,248,631,149.0,1280,1238,12.7,62.8,0.9198,2005,3,14,23,0,1,0,0,0,0,0,0
8862,1.5,1095,5.2,772,233,721,140.0,1175,1023,12.2,65.0,0.9193,2005,3,15,0,0,0,1,0,0,0,0,0
8863,0.7,958,2.2,601,96,947,79.0,1054,659,13.0,61.2,0.9105,2005,3,15,1,0,0,1,0,0,0,0,0
8864,0.7,960,2.0,582,90,933,69.0,1062,657,11.1,66.1,0.8738,2005,3,15,2,0,0,1,0,0,0,0,0
8865,0.6,972,1.8,571,95,931,72.0,1063,764,10.1,69.8,0.8619,2005,3,15,3,0,0,1,0,0,0,0,0
8866,0.5,911,1.1,508,68,1048,58.0,1005,667,11.6,61.0,0.8299,2005,3,15,4,0,0,1,0,0,0,0,0
8867,0.4,923,1.2,516,75,1049,59.0,1002,667,10.1,64.5,0.7968,2005,3,15,5,0,0,1,0,0,0,0,0
8868,0.6,981,2.4,610,145,867,88.0,1068,856,9.3,67.9,0.7969,2005,3,15,6,0,0,1,0,0,0,0,0
8869,0.9,1038,3.8,701,185,760,110.0,1102,940,10.1,64.3,0.7934,2005,3,15,7,0,0,1,0,0,0,0,0
8870,2.6,1370,14.0,1118,506,495,151.0,1459,1406,10.4,62.7,0.7909,2005,3,15,8,0,0,1,0,0,0,0,0
8871,3.3,1471,18.9,1265,485,434,158.0,1655,1617,13.0,53.9,0.8036,2005,3,15,9,0,0,1,0,0,0,0,0
8873,3.1,1329,13.2,1090,562,508,181.0,1401,1473,19.1,36.7,0.8044,2005,3,15,11,0,0,1,0,0,0,0,0
8874,2.2,1197,10.3,989,357,577,161.0,1297,1087,21.0,30.6,0.7508,2005,3,15,12,0,0,1,0,0,0,0,0
8875,2.1,1198,9.7,968,306,590,143.0,1264,945,22.1,27.6,0.7254,2005,3,15,13,0,0,1,0,0,0,0,0
8876,2.2,1171,10.0,977,292,608,142.0,1234,905,22.2,25.5,0.6752,2005,3,15,14,0,0,1,0,0,0,0,0
8877,1.9,1191,10.9,1011,305,620,146.0,1262,903,23.6,23.2,0.6665,2005,3,15,15,0,0,1,0,0,0,0,0
8878,2.5,1213,12.3,1060,386,578,166.0,1292,1041,23.6,22.9,0.6571,2005,3,15,16,0,0,1,0,0,0,0,0
8879,2.9,1258,14.2,1124,408,552,172.0,1363,1194,22.8,24.6,0.6736,2005,3,15,17,0,0,1,0,0,0,0,0
8880,3.9,1413,21.6,1339,521,464,196.0,1611,1533,20.3,29.7,0.6973,2005,3,15,18,0,0,1,0,0,0,0,0
8884,2.3,1199,8.4,916,350,613,174.0,1227,1435,13.8,49.6,0.7793,2005,3,15,22,0,0,1,0,0,0,0,0
8885,1.5,1128,6.1,818,244,674,149.0,1156,1303,13.2,51.6,0.7765,2005,3,15,23,0,0,1,0,0,0,0,0
8886,1.4,1108,5.7,798,221,694,134.0,1144,1199,11.8,56.9,0.7836,2005,3,16,0,0,0,0,1,0,0,0,0
8887,1.1,1038,4.0,709,183,768,123.0,1087,1069,11.4,58.0,0.7818,2005,3,16,1,0,0,0,1,0,0,0,0
8888,0.9,1004,2.9,646,166,823,111.0,1054,989,11.3,58.0,0.7742,2005,3,16,2,0,0,0,1,0,0,0,0
8889,0.7,969,2.0,584,133,904,93.0,1021,899,10.7,59.6,0.7673,2005,3,16,3,0,0,0,1,0,0,0,0
8890,0.6,938,1.7,559,147,942,97.0,1026,850,9.0,65.4,0.7532,2005,3,16,4,0,0,0,1,0,0,0,0
8891,0.6,927,1.6,549,119,967,86.0,1008,828,8.0,68.9,0.7402,2005,3,16,5,0,0,0,1,0,0,0,0
8892,0.8,977,3.3,673,179,830,99.0,1060,902,7.5,70.9,0.7358,2005,3,16,6,0,0,0,1,0,0,0,0
8893,1.0,1011,3.6,685,178,823,99.0,1054,902,7.6,69.2,0.7238,2005,3,16,7,0,0,0,1,0,0,0,0
8894,2.1,1228,10.2,984,390,588,129.0,1293,1222,8.7,64.3,0.7257,2005,3,16,8,0,0,0,1,0,0,0,0
8895,4.2,1521,25.2,1434,579,404,161.0,1809,1784,11.7,54.3,0.7459,2005,3,16,9,0,0,0,1,0,0,0,0
8897,3.2,1339,13.3,1094,568,509,200.0,1376,1634,19.3,34.7,0.7681,2005,3,16,11,0,0,0,1,0,0,0,0
8898,2.8,1310,11.9,1046,487,552,194.0,1351,1527,23.1,27.3,0.7615,2005,3,16,12,0,0,0,1,0,0,0,0
8899,2.4,1250,10.9,1012,343,585,173.0,1249,1192,26.1,20.8,0.6959,2005,3,16,13,0,0,0,1,0,0,0,0
8900,2.5,1181,11.0,1015,351,617,169.0,1192,1023,26.8,17.9,0.6249,2005,3,16,14,0,0,0,1,0,0,0,0
8901,2.9,1272,17.3,1220,417,533,188.0,1353,1251,28.4,16.0,0.6095,2005,3,16,15,0,0,0,1,0,0,0,0
8902,3.0,1231,12.4,1064,509,618,211.0,1188,1082,28.8,15.1,0.5877,2005,3,16,16,0,0,0,1,0,0,0,0
8903,3.6,1286,17.4,1223,573,529,210.0,1350,1348,27.9,15.6,0.5782,2005,3,16,17,0,0,0,1,0,0,0,0
8904,3.5,1315,17.5,1225,518,509,193.0,1408,1365,24.1,20.6,0.6075,2005,3,16,18,0,0,0,1,0,0,0,0
8905,4.8,1494,26.2,1460,641,420,227.0,1682,1827,21.0,28.0,0.6904,2005,3,16,19,0,0,0,1,0,0,0,0
8906,4.4,1494,23.1,1381,544,422,223.0,1677,1879,18.4,38.8,0.8152,2005,3,16,20,0,0,0,1,0,0,0,0
8907,4.9,1545,23.5,1390,582,423,229.0,1676,1915,16.9,42.9,0.8222,2005,3,16,21,0,0,0,1,0,0,0,0
8908,2.9,1354,13.3,1094,407,517,194.0,1357,1705,15.5,45.0,0.7895,2005,3,16,22,0,0,0,1,0,0,0,0
8909,2.1,1301,10.5,998,327,553,171.0,1283,1610,14.3,49.6,0.8049,2005,3,16,23,0,0,0,1,0,0,0,0
8910,1.6,1144,6.3,826,221,661,147.0,1158,1300,14.7,48.0,0.7977,2005,3,17,0,0,0,0,0,1,0,0,0
8911,1.2,1080,4.4,732,142,748,111.0,1087,1093,13.3,51.4,0.7821,2005,3,17,1,0,0,0,0,1,0,0,0
8912,0.9,1013,3.3,671,123,817,104.0,1056,986,12.6,53.7,0.7793,2005,3,17,2,0,0,0,0,1,0,0,0
8913,0.7,966,2.0,587,106,921,90.0,1017,846,11.5,56.8,0.7706,2005,3,17,3,0,0,0,0,1,0,0,0
8914,0.6,959,1.9,578,100,909,81.0,1016,822,10.1,61.9,0.7631,2005,3,17,4,0,0,0,0,1,0,0,0
8915,0.5,919,1.4,532,85,997,69.0,983,714,9.8,61.8,0.7523,2005,3,17,5,0,0,0,0,1,0,0,0
8916,0.6,953,2.3,604,114,903,84.0,1020,838,9.0,64.3,0.7417,2005,3,17,6,0,0,0,0,1,0,0,0
8917,1.3,1117,5.9,808,299,669,123.0,1178,1109,7.9,68.4,0.7324,2005,3,17,7,0,0,0,0,1,0,0,0
8920,4.4,1448,16.2,1187,668,471,217.0,1490,1814,16.9,40.3,0.7717,2005,3,17,10,0,0,0,0,1,0,0,0
8921,3.0,1294,10.8,1006,571,567,196.0,1296,1538,20.8,31.3,0.7617,2005,3,17,11,0,0,0,0,1,0,0,0
8922,2.2,1269,11.1,1016,388,579,189.0,1273,1383,24.3,24.7,0.7407,2005,3,17,12,0,0,0,0,1,0,0,0
8923,2.0,1247,10.2,985,323,581,174.0,1255,1184,26.7,22.6,0.7785,2005,3,17,13,0,0,0,0,1,0,0,0
8924,2.2,1239,11.9,1045,312,559,161.0,1312,1094,27.1,21.7,0.7636,2005,3,17,14,0,0,0,0,1,0,0,0
8925,2.1,1199,11.8,1041,320,574,158.0,1271,986,28.3,17.9,0.6769,2005,3,17,15,0,0,0,0,1,0,0,0
8926,2.2,1216,10.9,1013,322,576,161.0,1277,967,27.8,20.0,0.7378,2005,3,17,16,0,0,0,0,1,0,0,0
8927,1.9,1131,8.6,925,276,638,147.0,1158,831,26.2,19.4,0.6491,2005,3,17,17,0,0,0,0,1,0,0,0
8928,2.7,1300,15.0,1149,341,530,165.0,1353,1182,22.7,24.4,0.6661,2005,3,17,18,0,0,0,0,1,0,0,0
8929,3.9,1358,21.3,1331,531,459,214.0,1518,1523,20.2,29.3,0.686,2005,3,17,19,0,0,0,0,1,0,0,0
8930,5.6,1492,24.8,1425,653,417,228.0,1690,1780,17.3,35.2,0.6907,2005,3,17,20,0,0,0,0,1,0,0,0
8931,4.9,1413,18.4,1251,646,478,240.0,1504,1682,16.1,38.7,0.7023,2005,3,17,21,0,0,0,0,1,0,0,0
8932,2.2,1210,9.1,943,333,611,188.0,1224,1390,14.6,44.5,0.7337,2005,3,17,22,0,0,0,0,1,0,0,0
8933,1.9,1196,8.1,902,299,620,173.0,1185,1390,13.7,48.6,0.7555,2005,3,17,23,0,0,0,0,1,0,0,0
8934,1.4,1101,5.9,809,224,690,150.0,1123,1201,12.4,52.2,0.7513,2005,3,18,0,0,0,0,0,0,1,0,0
8935,1.3,1076,5.1,770,195,721,134.0,1093,1107,11.9,53.4,0.7414,2005,3,18,1,0,0,0,0,0,1,0,0
8936,1.1,1040,4.5,736,209,740,132.0,1099,1050,10.4,58.4,0.7367,2005,3,18,2,0,0,0,0,0,1,0,0
8937,0.9,989,3.2,667,168,824,117.0,1048,943,8.9,63.5,0.7268,2005,3,18,3,0,0,0,0,0,1,0,0
8938,0.9,966,2.8,639,153,843,103.0,1033,903,8.2,65.9,0.7168,2005,3,18,4,0,0,0,0,0,1,0,0
8939,0.7,912,2.0,587,140,922,99.0,1002,826,7.7,67.1,0.7074,2005,3,18,5,0,0,0,0,0,1,0,0
8940,0.8,960,3.3,668,184,841,106.0,1038,878,7.2,68.6,0.6978,2005,3,18,6,0,0,0,0,0,1,0,0
8941,1.2,1028,5.4,784,266,709,113.0,1110,996,7.5,66.7,0.6943,2005,3,18,7,0,0,0,0,0,1,0,0
8942,2.9,1375,14.5,1134,518,504,141.0,1467,1470,8.7,61.6,0.696,2005,3,18,8,0,0,0,0,0,1,0,0
8944,4.3,1400,17.6,1227,558,465,192.0,1542,1661,15.4,42.5,0.7379,2005,3,18,10,0,0,0,0,0,1,0,0
8945,3.1,1323,14.9,1144,457,502,187.0,1405,1568,18.8,33.5,0.7186,2005,3,18,11,0,0,0,0,0,1,0,0
8946,2.4,1250,10.3,990,353,579,169.0,1262,1291,22.2,28.1,0.7426,2005,3,18,12,0,0,0,0,0,1,0,0
8947,2.3,1283,12.0,1048,313,550,161.0,1336,1226,24.7,25.5,0.7785,2005,3,18,13,0,0,0,0,0,1,0,0
8948,2.3,1171,10.4,993,290,597,160.0,1208,841,25.0,23.4,0.7301,2005,3,18,14,0,0,0,0,0,1,0,0
8949,2.3,1264,12.9,1081,318,555,177.0,1323,951,25.9,21.9,0.7209,2005,3,18,15,0,0,0,0,0,1,0,0
8950,3.4,1301,15.1,1152,479,525,219.0,1343,1151,25.6,21.7,0.7039,2005,3,18,16,0,0,0,0,0,1,0,0
8951,3.7,1321,15.8,1175,494,525,212.0,1366,1279,25.1,21.8,0.6854,2005,3,18,17,0,0,0,0,0,1,0,0
8952,4.1,1343,20.1,1298,551,477,225.0,1495,1416,22.1,25.6,0.6728,2005,3,18,18,0,0,0,0,0,1,0,0
8954,5.3,1545,24.0,1403,571,407,223.0,1743,1821,16.7,42.5,0.8002,2005,3,18,20,0,0,0,0,0,1,0,0
8955,4.9,1477,18.3,1247,643,456,241.0,1562,1733,15.5,48.3,0.8439,2005,3,18,21,0,0,0,0,0,1,0,0
8956,2.0,1202,7.2,864,282,620,159.0,1255,1115,13.3,60.5,0.9168,2005,3,18,22,0,0,0,0,0,1,0,0
8957,1.9,1236,6.8,849,251,631,150.0,1274,1131,12.1,67.6,0.9539,2005,3,18,23,0,0,0,0,0,1,0,0
8958,2.2,1206,6.8,849,307,640,163.0,1245,1127,11.8,68.3,0.9432,2005,3,19,0,1,0,0,0,0,0,1,0
8959,1.9,1192,6.4,832,282,646,155.0,1253,1167,11.6,68.3,0.9314,2005,3,19,1,1,0,0,0,0,0,1,0
8960,1.1,1044,2.7,630,160,845,119.0,1099,809,11.8,67.9,0.9362,2005,3,19,2,1,0,0,0,0,0,1,0
8961,1.0,1053,2.9,648,125,808,94.0,1109,709,12.3,65.8,0.9374,2005,3,19,3,1,0,0,0,0,0,1,0
8962,0.9,1023,2.2,600,106,872,80.0,1089,575,12.2,66.9,0.9496,2005,3,19,4,1,0,0,0,0,0,1,0
8963,0.9,1005,2.5,620,111,846,83.0,1098,572,12.1,67.3,0.948,2005,3,19,5,1,0,0,0,0,0,1,0
8964,0.7,959,1.9,578,115,907,79.0,1079,546,11.8,67.1,0.9274,2005,3,19,6,1,0,0,0,0,0,1,0
8965,1.0,1049,3.6,686,156,793,96.0,1159,795,11.9,65.6,0.9129,2005,3,19,7,1,0,0,0,0,0,1,0
8966,2.0,1255,10.1,983,320,555,141.0,1439,1268,12.2,65.6,0.93,2005,3,19,8,1,0,0,0,0,0,1,0
8967,2.7,1285,10.9,1009,380,517,153.0,1452,1366,12.8,64.4,0.9448,2005,3,19,9,1,0,0,0,0,0,1,0
8968,2.5,1254,9.9,973,371,543,156.0,1403,1328,13.4,62.0,0.9498,2005,3,19,10,1,0,0,0,0,0,1,0
8969,2.4,1253,9.7,966,343,560,162.0,1378,1251,14.5,57.0,0.9333,2005,3,19,11,1,0,0,0,0,0,1,0
8970,2.2,1242,8.9,935,297,584,164.0,1327,1127,15.8,51.3,0.9144,2005,3,19,12,1,0,0,0,0,0,1,0
8971,2.1,1212,8.5,918,281,593,160.0,1308,1066,17.5,46.0,0.9104,2005,3,19,13,1,0,0,0,0,0,1,0
8972,1.8,1165,6.6,839,220,652,140.0,1214,867,19.5,40.2,0.901,2005,3,19,14,1,0,0,0,0,0,1,0
8973,1.4,1136,5.4,781,174,712,119.0,1169,691,21.2,35.9,0.8943,2005,3,19,15,1,0,0,0,0,0,1,0
8974,2.1,1233,8.7,926,260,617,153.0,1293,917,21.7,35.1,0.8993,2005,3,19,16,1,0,0,0,0,0,1,0
8975,1.7,1177,5.8,800,222,696,139.0,1191,748,20.5,38.4,0.9161,2005,3,19,17,1,0,0,0,0,0,1,0
8976,1.9,1223,7.6,883,266,614,156.0,1289,968,18.2,45.9,0.9488,2005,3,19,18,1,0,0,0,0,0,1,0
8977,2.7,1360,12.4,1063,387,507,183.0,1483,1420,16.2,53.0,0.9722,2005,3,19,19,1,0,0,0,0,0,1,0
8978,3.2,1435,14.7,1140,425,477,185.0,1550,1530,15.0,57.6,0.9777,2005,3,19,20,1,0,0,0,0,0,1,0
8979,3.3,1305,10.5,995,484,552,200.0,1402,1341,14.1,60.8,0.9716,2005,3,19,21,1,0,0,0,0,0,1,0
8980,2.3,1199,7.3,869,325,618,163.0,1306,1160,13.2,65.6,0.9882,2005,3,19,22,1,0,0,0,0,0,1,0
8981,1.9,1217,8.5,921,257,589,154.0,1336,1261,13.5,63.8,0.9797,2005,3,19,23,1,0,0,0,0,0,1,0
8982,1.9,1200,6.8,847,273,636,151.0,1297,1132,13.6,63.4,0.9794,2005,3,20,0,1,0,0,0,0,0,0,1
8983,1.9,1150,5.9,807,276,669,149.0,1243,1042,13.6,63.5,0.9857,2005,3,20,1,1,0,0,0,0,0,0,1
8984,1.5,1086,4.3,726,202,736,131.0,1192,848,13.4,64.8,0.988,2005,3,20,2,1,0,0,0,0,0,0,1
8985,1.1,1027,3.5,684,132,788,94.0,1149,666,13.2,64.8,0.9801,2005,3,20,3,1,0,0,0,0,0,0,1
8986,0.9500000000000001,993,2.8,640,85,848,66.0,1110,548,13.0,65.3,0.9704,2005,3,20,4,1,0,0,0,0,0,0,1
8987,0.8,985,2.4,610,87,851,69.0,1101,604,12.6,65.9,0.9583,2005,3,20,5,1,0,0,0,0,0,0,1
8988,0.6,934,1.6,552,70,966,57.0,1063,520,13.1,64.0,0.9591,2005,3,20,6,1,0,0,0,0,0,0,1
8989,0.7,977,2.7,631,113,859,78.0,1120,659,12.4,66.2,0.95,2005,3,20,7,1,0,0,0,0,0,0,1
8990,0.7,970,2.5,618,112,888,84.0,1095,611,13.3,62.4,0.946,2005,3,20,8,1,0,0,0,0,0,0,1
8991,1.0,1041,3.9,706,140,778,97.0,1178,756,14.0,59.7,0.9491,2005,3,20,9,1,0,0,0,0,0,0,1
8992,1.5,1144,6.2,821,214,651,123.0,1262,988,15.4,54.0,0.9385,2005,3,20,10,1,0,0,0,0,0,0,1
8993,2.4,1209,8.8,933,334,581,166.0,1329,1058,17.0,47.5,0.9146,2005,3,20,11,1,0,0,0,0,0,0,1
8994,1.6,1083,4.3,727,203,763,130.0,1135,636,18.6,42.6,0.904,2005,3,20,12,1,0,0,0,0,0,0,1
8995,1.2,1063,3.4,678,163,796,109.0,1107,522,21.5,35.0,0.8886,2005,3,20,13,1,0,0,0,0,0,0,1
8996,0.9,988,2.2,600,110,912,82.0,1033,415,21.3,35.6,0.8924,2005,3,20,14,1,0,0,0,0,0,0,1
8997,0.9,1060,3.6,686,107,830,73.0,1110,445,23.1,32.1,0.8973,2005,3,20,15,1,0,0,0,0,0,0,1
8998,1.1,1087,4.1,717,135,786,91.0,1112,515,22.1,34.5,0.9035,2005,3,20,16,1,0,0,0,0,0,0,1
8999,1.4,1153,5.7,798,187,715,109.0,1184,678,21.5,35.7,0.905,2005,3,20,17,1,0,0,0,0,0,0,1
9000,1.7,1167,6.6,838,240,660,128.0,1227,825,19.3,41.6,0.923,2005,3,20,18,1,0,0,0,0,0,0,1
9001,2.9,1370,12.7,1072,398,535,155.0,1428,1233,17.3,47.8,0.9363,2005,3,20,19,1,0,0,0,0,0,0,1
9002,4.0,1403,14.8,1142,585,492,176.0,1518,1419,16.0,54.9,0.9934,2005,3,20,20,1,0,0,0,0,0,0,1
9003,4.0,1364,12.3,1061,590,534,179.0,1436,1397,15.6,58.0,1.0197,2005,3,20,21,1,0,0,0,0,0,0,1
